NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
2688,USD000UTSTOM,B,100011084336,1770,1,63.3175,50000,,
2689,USD000UTSTOM,B,100011084336,1552,0,63.3,50000,,
2690,USD000UTSTOM,B,100011084351,1771,1,63.31,50000,,
2691,USD000UTSTOM,B,100011084351,1634,0,63.2925,50000,,
2692,USD000UTSTOM,B,100011084357,1772,1,63.3075,50000,,
2693,USD000UTSTOM,B,100011084357,1648,0,63.3025,50000,,
2694,USD000UTSTOM,B,100011084361,1773,1,63.3125,50000,,
2695,USD000UTSTOM,B,100011084361,1636,0,63.295,50000,,
2696,USD000UTSTOM,B,100011084369,1774,1,63.315,50000,,
2697,USD000UTSTOM,B,100011084369,1637,0,63.2975,50000,,
2698,EUR_RUB__TOM,B,100011085254,1733,0,75.63,3000000,,
2699,EUR_RUB__TOM,B,100011085500,1731,0,75.91,3000000,,
2700,USD000UTSTOM,B,100011098553,336,0,63.01,8000,,
2701,USD000UTSTOM,B,100011101925,1775,1,62.85,500000,,
2702,EUR_RUB__TOM,S,100011105571,1766,0,76.455,3000000,,
2703,USD000UTSTOM,B,100011106927,1776,1,63.3025,50000,,
2704,USD000UTSTOM,B,100011106927,1770,0,63.3175,50000,,
2705,USD000UTSTOM,B,100011106943,1777,1,63.3,50000,,
2706,USD000UTSTOM,B,100011106943,1774,0,63.315,50000,,
2707,USD000UTSTOM,B,100011106957,1778,1,63.2925,50000,,
2708,USD000UTSTOM,B,100011106957,1772,0,63.3075,50000,,
2709,USD000UTSTOM,B,100011106961,1779,1,63.295,50000,,
2710,USD000UTSTOM,B,100011106961,1771,0,63.31,50000,,
2711,USD000UTSTOM,B,100011106972,1780,1,63.2975,50000,,
2712,USD000UTSTOM,B,100011106972,1773,0,63.3125,50000,,
2713,USD000UTSTOM,B,100011108633,1781,1,0,1000,,
2714,USD000UTSTOM,B,100011108633,1781,2,0,1000,168009470,63.3625
2715,USD000UTSTOM,S,100011108633,1728,2,63.3625,1000,168009470,63.3625
2716,EURUSD000TOM,B,100011109439,1782,1,1.201,1000000,,
2717,EUR_RUB__TOM,B,100011109842,1783,1,75.905,50000,,
2718,USD000UTSTOM,B,100011115021,1661,0,63.2975,50000,,
2719,EUR_RUB__TOM,S,100011115032,1753,0,76.12,50000,,
2720,EUR_RUB__TOM,B,100011115376,1783,0,75.905,50000,,
2721,CHFRUB_TOM,B,100011115385,1784,1,63.4275,500000,,
2722,CHFRUB_TOM,B,100011115385,1769,0,63.5075,500000,,
2723,EUR_RUB__TOM,S,100011115433,1785,1,76.14,50000,,
2724,USD000UTSTOM,B,100011120555,1786,1,63.2975,50000,,
2725,EUR_RUB__TOM,B,100011120930,1787,1,75.905,50000,,
2726,EUR_RUB__TOM,S,100011128803,1785,0,76.14,50000,,
2727,EUR_RUB__TOM,S,100011129088,1788,1,76.1375,50000,,
2728,EUR_RUB__TOM,B,100011136376,1789,1,75.905,3000000,,
2729,CNYRUB_TOM,S,100011170623,1790,1,9.9784,3000000,,
2730,EUR_RUB__TOM,S,100011179725,1788,0,76.1375,50000,,
2731,EUR_RUB__TOM,S,100011179989,1791,1,76.1325,50000,,
2732,GBPRUB_TOM,S,100011184919,1792,1,87.225,26000,,
2733,USD000UTSTOM,B,100011185458,1778,0,63.2925,50000,,
2734,USD000UTSTOM,B,100011185458,1793,1,63.305,50000,,
2735,USD000UTSTOM,B,100011185473,1779,0,63.295,50000,,
2736,USD000UTSTOM,B,100011185473,1794,1,63.3075,50000,,
2737,EUR_RUB__TOM,B,100011185922,1787,0,75.905,50000,,
2738,EUR_RUB__TOM,B,100011186703,1795,1,75.595,3000000,,
2739,USD000UTSTOM,B,100011188168,1794,0,63.3075,50000,,
2740,USD000UTSTOM,B,100011188168,1796,1,63.295,50000,,
2741,USD000UTSTOM,B,100011188178,1793,0,63.305,50000,,
2742,USD000UTSTOM,B,100011188178,1797,1,63.2925,50000,,
2743,EUR_RUB__TOM,B,100011188736,1798,1,75.9075,50000,,
2744,EUR_RUB__TOM,B,100011218154,1795,0,75.595,3000000,,
2745,EUR_RUB__TOM,S,100011223371,1791,0,76.1325,50000,,
2746,EUR_RUB__TOM,S,100011223689,1799,1,76.1275,50000,,
2747,EURUSD000TOM,B,100011245884,1800,1,1.2011,1000000,,
2748,USD000UTSTOM,S,100011259553,1758,0,63.405,50000,,
2749,USD000UTSTOM,S,100011259553,1801,1,63.3925,50000,,
2750,USD000UTSTOM,S,100011259568,1756,0,63.4075,50000,,
2751,USD000UTSTOM,S,100011259568,1802,1,63.395,50000,,
2752,CHFRUB_TOM,B,100011260032,1784,0,63.4275,500000,,
2753,CHFRUB_TOM,B,100011260032,1803,1,63.5075,500000,,
2754,USD000UTSTOM,S,100011262223,1759,0,63.4025,50000,,
2755,USD000UTSTOM,S,100011262223,1804,1,63.39,50000,,
2756,USD000UTSTOM,S,100011283528,1805,1,63.48,50000,,
2757,EUR_RUB__TOM,S,100011285505,1799,0,76.1275,50000,,
2758,EUR_RUB__TOM,S,100011285806,1806,1,76.125,50000,,
2759,USD000UTSTOM,S,100011287499,1657,0,63.375,100000,,
2760,USD000UTSTOM,S,100011287499,1807,1,63.3625,100000,,
2761,EUR_RUB__TOM,S,100011288003,1808,1,76.17,50000,,
2762,EURUSD000TOM,B,100011288451,1800,0,1.2011,1000000,,
2763,USD000UTSTOM,B,100011290775,1809,1,63.3075,50000,,
2764,USD000UTSTOM,B,100011290775,1796,0,63.295,50000,,
2765,USD000UTSTOM,B,100011290793,1810,1,63.3125,50000,,
2766,USD000UTSTOM,B,100011290793,1777,0,63.3,50000,,
2767,USD000UTSTOM,B,100011290799,1811,1,63.31,50000,,
2768,USD000UTSTOM,B,100011290799,1780,0,63.2975,50000,,
2769,USD000UTSTOM,B,100011290807,1812,1,63.305,50000,,
2770,USD000UTSTOM,B,100011290807,1797,0,63.2925,50000,,
2771,EUR_RUB__TOM,B,100011291237,1798,0,75.9075,50000,,
2772,EUR_RUB__TOM,B,100011307424,1813,1,75.575,1000,,
2773,EUR_RUB__TOM,B,100011307424,1813,0,75.575,1000,,
2774,USD000UTSTOM,B,100011315173,1814,1,63.3,50000,,
2775,USD000UTSTOM,B,100011315173,1810,0,63.3125,50000,,
2776,USD000UTSTOM,B,100011315184,1815,1,63.2975,50000,,
2777,USD000UTSTOM,B,100011315184,1811,0,63.31,50000,,
2778,USD000UTSTOM,B,100011315196,1816,1,63.2925,50000,,
2779,USD000UTSTOM,B,100011315196,1812,0,63.305,50000,,
2780,USD000UTSTOM,B,100011315202,1817,1,63.295,50000,,
2781,USD000UTSTOM,B,100011315202,1809,0,63.3075,50000,,
2782,EUR_RUB__TOM,B,100011315995,1818,1,75.9075,50000,,
2783,EUR_RUB__TOM,S,100011338176,1819,1,76.475,3000000,,
2784,EUR_RUB__TOM,B,100011339486,1820,1,75.575,1000,,
2785,EUR_RUB__TOM,B,100011339486,1820,0,75.575,1000,,
2786,USD000UTSTOM,B,100011347139,1821,1,63.3175,50000,,
2787,USD000UTSTOM,B,100011347139,1776,0,63.3025,50000,,
2788,USD000UTSTOM,B,100011347156,1822,1,63.31,50000,,
2789,USD000UTSTOM,B,100011347156,1817,0,63.295,50000,,
2790,USD000UTSTOM,B,100011347162,1823,1,63.3075,50000,,
2791,USD000UTSTOM,B,100011347162,1816,0,63.2925,50000,,
2792,USD000UTSTOM,B,100011347169,1824,1,63.315,50000,,
2793,USD000UTSTOM,B,100011347169,1814,0,63.3,50000,,
2794,USD000UTSTOM,B,100011347173,1825,1,63.3125,50000,,
2795,USD000UTSTOM,B,100011347173,1815,0,63.2975,50000,,
2796,EUR_RUB__TOM,B,100011347697,1818,0,75.9075,50000,,
2797,EUR_RUB__TOM,S,100011349934,1806,0,76.125,50000,,
2798,EUR_RUB__TOM,S,100011350213,1826,1,76.1225,50000,,
2799,EUR_RUB__TOM,B,100011403917,1827,1,75.91,3000000,,
2800,EUR_RUB__TOM,B,100011403930,1789,0,75.905,3000000,,
2801,USD000UTSTOM,B,100011408835,1828,1,63.335,100000,,
2802,CHFRUB_TOM,B,100011409218,1803,0,63.5075,500000,,
2803,CHFRUB_TOM,B,100011409218,1829,1,63.5375,500000,,
2804,GBPRUB_TOM,B,100011409233,1767,0,85.745,500000,,
2805,GBPRUB_TOM,B,100011409233,1830,1,85.9075,500000,,
2806,CHFRUB_TOM,B,100011409601,1829,0,63.5375,500000,,
2807,CHFRUB_TOM,B,100011409601,1831,1,63.51,500000,,
2808,USD000UTSTOM,S,100011409613,1728,0,63.3625,108000,,
2809,EUR_RUB__TOM,S,100011410034,1808,0,76.17,50000,,
2810,CNYRUB_TOM,S,100011410096,1790,0,9.9784,3000000,,
2811,EUR_RUB__TOM,S,100011410252,1764,0,76.215,3000000,,
2812,USD000UTSTOM,S,100011410339,1832,1,63.335,140000,,
2813,USD000UTSTOM,B,100011410339,1828,2,63.335,100000,168009471,63.335
2814,USD000UTSTOM,S,100011410339,1832,2,63.335,100000,168009471,63.335
2815,EUR_RUB__TOM,S,100011410391,1754,0,76.1725,200000,,
2816,CHFRUB_TOM,B,100011411046,1833,1,63.5075,500000,,
2817,CHFRUB_TOM,B,100011411046,1831,0,63.51,500000,,
2818,EUR_RUB__TOM,S,100011411058,1834,1,76.17,50000,,
2819,USD000UTSTOM,B,100011411065,1835,1,63.335,40000,,
2820,USD000UTSTOM,B,100011411065,1835,2,63.335,40000,168009472,63.335
2821,USD000UTSTOM,S,100011411065,1832,2,63.335,40000,168009472,63.335
2822,GBPRUB_TOM,B,100011411076,1830,0,85.9075,500000,,
2823,GBPRUB_TOM,B,100011411076,1836,1,85.745,500000,,
2824,EUR_RUB__TOM,S,100011411858,1834,0,76.17,50000,,
2825,EUR_RUB__TOM,S,100011411958,1826,0,76.1225,50000,,
2826,EUR_RUB__TOM,S,100011412231,1837,1,76.12,50000,,
2827,EUR_RUB__TOM,S,100011414590,1837,0,76.12,50000,,
2828,EUR_RUB__TOM,S,100011414923,1838,1,76.13,50000,,
2829,USD000UTSTOM,S,100011431401,1804,0,63.39,50000,,
2830,USD000UTSTOM,S,100011431401,1839,1,63.4025,50000,,
2831,GBPRUB_TOM,S,100011431866,1729,0,86.295,500000,,
2832,GBPRUB_TOM,S,100011431866,1840,1,86.36,500000,,
2833,USD000UTSTOM,S,100011432679,1807,0,63.3625,100000,,
2834,EUR_RUB__TOM,S,100011438554,1841,1,76.175,1000000,,
2835,USD000UTSTOM,S,100011439139,1842,1,63.365,100000,,
2836,EURUSD000TOM,B,100011439941,1843,1,1.20105,1000000,,
2837,EUR_RUB__TOM,S,100011442294,1838,0,76.13,50000,,
2838,EUR_RUB__TOM,S,100011442621,1844,1,76.135,50000,,
2839,EUR_RUB__TOM,S,100011461261,1845,1,76.22,3000000,,
2840,USD000UTSTOM,S,100011462709,1839,0,63.4025,50000,,
2841,USD000UTSTOM,S,100011462709,1846,1,63.39,50000,,
2842,EUR_RUB__TOM,S,100011462738,1844,0,76.135,50000,,
2843,EUR_RUB__TOM,S,100011463130,1847,1,76.13,50000,,
2844,EUR_RUB__TOM,B,100011474745,1848,1,75.575,1000,,
2845,EUR_RUB__TOM,B,100011474745,1848,0,75.575,1000,,
2846,EUR_RUB__TOM,S,100011486519,1819,0,76.475,3000000,,
2847,EUR_RUB__TOM,S,100011492492,1841,0,76.175,1000000,,
2848,USD000UTSTOM,S,100011492671,1849,1,63.4025,50000,,
2849,USD000UTSTOM,S,100011492671,1846,0,63.39,50000,,
2850,EUR_RUB__TOM,B,100011502280,1850,1,75.61,3000000,,
2851,EUR_RUB__TOM,B,100011541348,1850,0,75.61,3000000,,
2852,USD000UTSTOM,B,100011551613,1851,1,62.7,94000,,
2853,USD000UTSTOM,B,100011567011,1823,0,63.3075,50000,,
2854,USD000UTSTOM,B,100011567011,1852,1,63.32,50000,,
2855,USD000UTSTOM,B,100011567021,1786,0,63.2975,50000,,
2856,USD000UTSTOM,B,100011567021,1853,1,63.32,50000,,
2857,USD000UTSTOM,S,100011586916,1849,0,63.4025,50000,,
2858,USD000UTSTOM,S,100011586916,1854,1,63.39,50000,,
2859,GBPRUB_TOM,S,100011587368,1840,0,86.36,500000,,
2860,GBPRUB_TOM,S,100011587368,1855,1,86.3575,500000,,
2861,EUR_RUB__TOM,S,100011594733,1856,1,76.47,3000000,,
2862,EUR_RUB__TOM,S,100011611688,1847,0,76.13,50000,,
2863,EUR_RUB__TOM,S,100011611966,1857,1,76.1275,50000,,
2864,USD000UTSTOM,S,100011617290,1854,0,63.39,50000,,
2865,USD000UTSTOM,S,100011617290,1858,1,63.4025,50000,,
2866,USD000UTSTOM,S,100011617301,1801,0,63.3925,50000,,
2867,USD000UTSTOM,S,100011617301,1859,1,63.405,50000,,
2868,USD000UTSTOM,S,100011617313,1802,0,63.395,50000,,
2869,USD000UTSTOM,S,100011617313,1860,1,63.4075,50000,,
2870,EUR_RUB__TOM,S,100011618179,1856,0,76.47,3000000,,
2871,USD000UTSTOM,S,100011618478,1842,0,63.365,100000,,
2872,EUR_RUB__TOM,S,100011620073,1857,0,76.1275,50000,,
2873,EUR_RUB__TOM,S,100011620400,1861,1,76.13,50000,,
2874,USD000UTSTOM,S,100011624003,1862,1,63.3775,100000,,
2875,EUR_RUB__TOM,S,100011624402,1863,1,76.1925,50000,,
2876,EUR_RUB__TOM,S,100011637877,1845,0,76.22,3000000,,
2877,USD000UTSTOM,S,100011679898,1864,1,63.3925,50000,,
2878,USD000UTSTOM,S,100011679898,1859,0,63.405,50000,,
2879,USD000UTSTOM,S,100011679908,1865,1,63.395,50000,,
2880,USD000UTSTOM,S,100011679908,1860,0,63.4075,50000,,
2881,EUR_RUB__TOM,B,100011684131,1866,1,75.62,3000000,,
2882,USD000UTSTOM,S,100011712724,1864,0,63.3925,50000,,
2883,USD000UTSTOM,S,100011712724,1867,1,63.405,50000,,
2884,USD000UTSTOM,S,100011712739,1865,0,63.395,50000,,
2885,USD000UTSTOM,S,100011712739,1868,1,63.4075,50000,,
2886,USD000UTSTOM,B,100011729787,1869,1,63.325,50000,,
2887,GBPRUB_TOM,B,100011730190,1836,0,85.745,500000,,
2888,GBPRUB_TOM,B,100011730190,1870,1,85.9075,500000,,
2889,CHFRUB_TOM,B,100011730211,1833,0,63.5075,500000,,
2890,CHFRUB_TOM,B,100011730211,1871,1,63.5275,500000,,
2891,CHFRUB_TOM,B,100011730627,1871,0,63.5275,500000,,
2892,CHFRUB_TOM,B,100011730627,1872,1,63.51,500000,,
2893,EUR_RUB__TOM,B,100011737637,1866,0,75.62,3000000,,
2894,USD000UTSTOM,S,100011743955,1873,1,63.3925,50000,,
2895,USD000UTSTOM,S,100011743955,1867,0,63.405,50000,,
2896,USD000UTSTOM,S,100011743970,1874,1,63.395,50000,,
2897,USD000UTSTOM,S,100011743970,1868,0,63.4075,50000,,
2898,USD000UTSTOM,S,100011812636,1698,0,63.3925,200000,,
2899,USD000UTSTOM,S,100011812646,1125,0,63.3925,400000,,
2900,USD000UTSTOM,S,100011812659,1376,0,63.3925,150000,,
2901,GBPRUB_TOM,S,100011813022,1875,1,86.4775,500000,,
2902,GBPRUB_TOM,S,100011813022,1855,0,86.3575,500000,,
2903,CHFRUB_TOM,S,100011813104,1876,1,63.7225,500000,,
2904,CHFRUB_TOM,S,100011813104,1768,0,63.72,500000,,
2905,GBPRUB_TOM,S,100011813396,1875,0,86.4775,500000,,
2906,CHFRUB_TOM,S,100011813470,1877,1,63.7275,500000,,
2907,CHFRUB_TOM,S,100011813470,1876,0,63.7225,500000,,
2908,EUR_RUB__TOM,B,100011821565,1878,1,75.625,3000000,,
2909,USD000UTSTOM,S,100011828991,1879,1,0,50000,,
2910,USD000UTSTOM,B,100011828991,1716,2,63.325,50000,168009473,63.325
2911,USD000UTSTOM,S,100011828991,1879,2,0,50000,168009473,63.325
2912,CHFRUB_TOM,B,100011829730,1872,0,63.51,500000,,
2913,CHFRUB_TOM,B,100011829730,1880,1,63.5075,500000,,
2914,GBPRUB_TOM,B,100011829747,1870,0,85.9075,500000,,
2915,GBPRUB_TOM,B,100011829747,1881,1,85.745,500000,,
2916,EUR_RUB__TOM,B,100011878950,1882,1,75.915,3000000,,
2917,EUR_RUB__TOM,S,100011878977,1883,1,76.545,3000000,,
2918,EUR_RUB__TOM,B,100011879059,1827,0,75.91,3000000,,
2919,EUR_RUB__TOM,S,100011886114,1884,1,76.535,3000000,,
2920,USD000UTSTOM,S,100011904164,1885,1,63.38,100000,,
2921,GBPRUB_TOM,S,100011904596,1886,1,86.9125,500000,,
2922,USD000UTSTOM,S,100011910663,719,0,63.3975,10000,,
2923,EUR_RUB__TOM,B,100011929721,1887,1,75.63,3000000,,
2924,EUR_RUB__TOM,B,100011929736,1878,0,75.625,3000000,,
2925,EUR_RUB__TOM,S,100011936235,1888,1,76.25,3000000,,
2926,EUR_RUB__TOM,S,100011936249,1883,0,76.545,3000000,,
2927,EUR_RUB__TOM,S,100011957809,1889,1,76.185,1000000,,
2928,EUR_RUB__TOM,S,100011958248,1863,0,76.1925,50000,,
2929,EUR_RUB__TOM,S,100011958248,1890,1,76.1825,50000,,
2930,EUR_RUB__TOM,S,100011980878,1884,0,76.535,3000000,,
2931,USD000UTSTOM,B,100012006738,1891,1,62.575,50000,,
2932,USD000UTSTOM,B,100012006775,1892,1,62.575,50000,,
2933,USD000UTSTOM,B,100012006785,1893,1,62.575,50000,,
2934,USD000UTSTOM,B,100012006795,1894,1,62.575,50000,,
2935,USD000UTSTOM,B,100012006803,1895,1,62.575,50000,,
2936,USD000UTSTOM,B,100012007169,1891,0,62.575,50000,,
2937,USD000UTSTOM,B,100012007215,1892,0,62.575,50000,,
2938,CHFRUB_TOM,S,100012007240,1896,1,63.725,500000,,
2939,CHFRUB_TOM,S,100012007240,1877,0,63.7275,500000,,
2940,USD000UTSTOM,B,100012007327,1893,0,62.575,50000,,
2941,USD000UTSTOM,B,100012007385,1894,0,62.575,50000,,
2942,USD000UTSTOM,B,100012007527,1895,0,62.575,50000,,
2943,USD000UTSTOM,S,100012052892,1897,1,63.39,50000,,
2944,USD000UTSTOM,S,100012052892,1858,0,63.4025,50000,,
2945,USD000UTSTOM,S,100012055619,1898,1,63.4125,50000,,
2946,USD000UTSTOM,S,100012055619,1873,0,63.3925,50000,,
2947,USD000UTSTOM,S,100012055634,1899,1,63.41,50000,,
2948,USD000UTSTOM,S,100012055634,1897,0,63.39,50000,,
2949,USD000UTSTOM,S,100012055641,1900,1,63.4075,50000,,
2950,USD000UTSTOM,S,100012055641,1757,0,63.4,50000,,
2951,USD000UTSTOM,S,100012055645,1901,1,63.405,50000,,
2952,USD000UTSTOM,S,100012055645,1755,0,63.3975,50000,,
2953,USD000UTSTOM,S,100012055655,1902,1,63.415,50000,,
2954,USD000UTSTOM,S,100012055655,1874,0,63.395,50000,,
2955,CHFRUB_TOM,S,100012056201,1903,1,63.7275,500000,,
2956,CHFRUB_TOM,S,100012056201,1896,0,63.725,500000,,
2957,CHFRUB_TOM,S,100012056671,1904,1,63.735,500000,,
2958,CHFRUB_TOM,S,100012056671,1903,0,63.7275,500000,,
2959,EUR_RUB__TOM,S,100012056958,1888,0,76.25,3000000,,
2960,USD000UTSTOM,B,100012061292,1905,1,63.335,100000,,
2961,EUR_RUB__TOM,B,100012061664,1906,1,76.0775,63000,,
2962,CHFRUB_TOM,B,100012061675,1880,0,63.5075,500000,,
2963,CHFRUB_TOM,B,100012061675,1907,1,63.5375,500000,,
2964,GBPRUB_TOM,B,100012061687,1881,0,85.745,500000,,
2965,GBPRUB_TOM,B,100012061687,1908,1,85.9075,500000,,
2966,CHFRUB_TOM,B,100012062120,1907,0,63.5375,500000,,
2967,CHFRUB_TOM,B,100012062120,1909,1,63.51,500000,,
2968,USD000UTSTOM,S,100012066722,1899,0,63.41,50000,,
2969,USD000UTSTOM,S,100012066737,1898,0,63.4125,50000,,
2970,USD000UTSTOM,S,100012066745,1902,0,63.415,50000,,
2971,USD000UTSTOM,S,100012066756,1901,0,63.405,50000,,
2972,USD000UTSTOM,S,100012066765,1900,0,63.4075,50000,,
2973,GBPRUB_TOM,S,100012067093,1886,0,86.9125,500000,,
2974,CHFRUB_TOM,S,100012067327,1910,1,63.8275,500000,,
2975,CHFRUB_TOM,S,100012067327,1904,0,63.735,500000,,
2976,USD000UTSTOM,S,100012067389,1911,1,63.9875,100000,,
2977,USD000UTSTOM,S,100012067389,1669,0,63.365,100000,,
2978,EURUSD000TOM,B,100012067881,1912,1,1.1992,15000,,
2979,CHFRUB_TOM,S,100012067894,1910,0,63.8275,500000,,
2980,CHFRUB_TOM,S,100012067894,1913,1,63.94,500000,,
2981,EUR_RUB__TOM,S,100012067902,1890,0,76.1825,50000,,
2982,CNYRUB_TOM,S,100012067915,1742,0,9.98,500000,,
2983,CNYRUB_TOM,S,100012068343,1743,0,9.9788,3000000,,
2984,USD000UTSTOM,S,100012069421,1914,1,63.4075,50000,,
2985,USD000UTSTOM,S,100012069432,1915,1,63.4175,50000,,
2986,USD000UTSTOM,S,100012069445,1916,1,63.4125,50000,,
2987,USD000UTSTOM,S,100012069454,1917,1,63.415,50000,,
2988,EUR_RUB__TOM,S,100012069467,1861,0,76.13,50000,,
2989,USD000UTSTOM,S,100012069474,1918,1,63.41,50000,,
2990,EUR_RUB__TOM,S,100012070023,1919,1,76.1375,50000,,
2991,GBPRUB_TOM,S,100012070133,1920,1,87.1675,500000,,
2992,USD000UTSTOM,S,100012072178,1915,0,63.4175,50000,,
2993,USD000UTSTOM,S,100012072178,1921,1,63.405,50000,,
2994,USD000UTSTOM,S,100012072866,1885,0,63.38,100000,,
2995,GBPRUB_TOM,S,100012073238,1920,0,87.1675,500000,,
2996,EUR_RUB__TOM,S,100012074967,1919,0,76.1375,50000,,
2997,EUR_RUB__TOM,S,100012075228,1922,1,76.135,50000,,
2998,USD000UTSTOM,S,100012087609,1917,0,63.415,50000,,
2999,USD000UTSTOM,S,100012087609,1923,1,63.3975,50000,,
3000,USD000UTSTOM,S,100012087619,1921,0,63.405,50000,,
3001,USD000UTSTOM,S,100012087619,1924,1,63.4,50000,,
3002,USD000UTSTOM,S,100012087626,1914,0,63.4075,50000,,
3003,USD000UTSTOM,S,100012087626,1925,1,63.39,50000,,
3004,USD000UTSTOM,S,100012087651,1918,0,63.41,50000,,
3005,USD000UTSTOM,S,100012087651,1926,1,63.3925,50000,,
3006,USD000UTSTOM,S,100012087662,1916,0,63.4125,50000,,
3007,USD000UTSTOM,S,100012087662,1927,1,63.395,50000,,
3008,EUR_RUB__TOM,B,100012090930,1882,0,75.915,3000000,,
3009,USD000UTSTOM,S,100012093739,1862,0,63.3775,100000,,
3010,EUR_RUB__TOM,S,100012098885,1922,0,76.135,50000,,
3011,USD000UTSTOM,S,100012098932,1928,1,63.3775,100000,,
3012,EUR_RUB__TOM,S,100012099224,1929,1,76.1375,50000,,
3013,USD000UTSTOM,S,100012118692,1930,1,63.405,900000,,
3014,USD000UTSTOM,S,100012118899,1924,0,63.4,50000,,
3015,USD000UTSTOM,S,100012118899,1931,1,63.4125,50000,,
3016,USD000UTSTOM,S,100012118910,1923,0,63.3975,50000,,
3017,USD000UTSTOM,S,100012118910,1932,1,63.41,50000,,
3018,USD000UTSTOM,S,100012118921,1926,0,63.3925,50000,,
3019,USD000UTSTOM,S,100012118921,1933,1,63.405,50000,,
3020,USD000UTSTOM,S,100012118926,1925,0,63.39,50000,,
3021,USD000UTSTOM,S,100012118926,1934,1,63.4025,50000,,
3022,USD000UTSTOM,S,100012118941,1927,0,63.395,50000,,
3023,USD000UTSTOM,S,100012118941,1935,1,63.4075,50000,,
3024,GBPRUB_TOM,S,100012119100,1936,1,86.375,500000,,
3025,EUR_RUB__TOM,S,100012121700,1929,0,76.1375,50000,,
3026,EUR_RUB__TOM,S,100012122041,1937,1,76.1375,50000,,
3027,EUR_RUB__TOM,S,100012122461,1889,0,76.185,1000000,,
3028,EUR_RUB__TOM,S,100012127171,1937,0,76.1375,50000,,
3029,EUR_RUB__TOM,S,100012127487,1938,1,76.14,50000,,
3030,USD000UTSTOM,S,100012128187,1939,1,63.375,72000,,
3031,EUR_RUB__TOM,S,100012128567,1940,1,76.1925,50000,,
3032,EUR_RUB__TOM,S,100012132760,1938,0,76.14,50000,,
3033,EUR_RUB__TOM,S,100012133024,1941,1,76.1375,50000,,
3034,EUR_RUB__TOM,S,100012133654,1942,1,76.19,200000,,
3035,EUR_RUB__TOM,S,100012134015,1940,0,76.1925,50000,,
3036,EUR_RUB__TOM,S,100012134015,1943,1,76.1875,50000,,
3037,EUR_RUB__TOM,S,100012135545,1941,0,76.1375,50000,,
3038,EUR_RUB__TOM,S,100012135890,1944,1,76.14,50000,,
3039,EUR_RUB__TOM,B,100012157708,1945,1,75.915,3000000,,
3040,EUR_RUB__TOM,B,100012158068,1887,0,75.63,3000000,,
3041,EUR_RUB__TOM,S,100012188192,1946,1,76.255,3000000,,
3042,USD000UTSTOM,S,100012204349,1526,0,63.38,30000,,
3043,EUR_RUB__TOM,S,100012204715,1943,0,76.1875,50000,,
3044,CHFRUB_TOM,S,100012204729,1947,1,63.7325,500000,,
3045,CHFRUB_TOM,S,100012204729,1913,0,63.94,500000,,
3046,CNYRUB_TOM,S,100012204746,55,0,9.986,500000,,
3047,CHFRUB_TOM,B,100012204754,1948,1,63.5375,500000,,
3048,CHFRUB_TOM,B,100012204754,1909,0,63.51,500000,,
3049,GBPRUB_TOM,B,100012204759,1949,1,85.91,500000,,
3050,GBPRUB_TOM,B,100012204759,1908,0,85.9075,500000,,
3051,CHFRUB_TOM,B,100012205272,1950,1,63.5125,500000,,
3052,CHFRUB_TOM,B,100012205272,1948,0,63.5375,500000,,
3053,USD000UTSTOM,B,100012207337,1951,1,62.255,100000,,
3054,EUR_RUB__TOM,B,100012208816,1952,1,75.625,3000000,,
3055,EUR_RUB__TOM,S,100012255255,1953,1,76.545,3000000,,
3056,USD000UTSTOM,S,100012272519,1954,1,63.39,100000,,
3057,EUR_RUB__TOM,S,100012273019,1955,1,76.19,1000000,,
3058,EUR_RUB__TOM,S,100012273195,1942,0,76.19,200000,,
3059,EUR_RUB__TOM,B,100012303154,1945,0,75.915,3000000,,
3060,EUR_RUB__TOM,S,100012304944,1944,0,76.14,50000,,
3061,EUR_RUB__TOM,S,100012305282,1956,1,76.1425,50000,,
3062,EUR_RUB__TOM,S,100012307725,1956,0,76.1425,50000,,
3063,EUR_RUB__TOM,S,100012307986,1957,1,76.14,50000,,
3064,EUR_RUB__TOM,S,100012316303,1957,0,76.14,50000,,
3065,EUR_RUB__TOM,S,100012316601,1958,1,76.1375,50000,,
3066,EUR_RUB__TOM,S,100012329852,1953,0,76.545,3000000,,
3067,EUR_RUB__TOM,S,100012334607,1958,0,76.1375,50000,,
3068,EUR_RUB__TOM,S,100012334944,1959,1,76.145,50000,,
3069,EUR_RUB__TOM,B,100012349330,1960,1,75.575,1000,,
3070,EUR_RUB__TOM,B,100012349330,1960,0,75.575,1000,,
3071,EUR_RUB__TOM,B,100012392978,1961,1,75.915,3000000,,
3072,EUR_RUB__TOM,B,100012393832,1961,0,75.915,3000000,,
3073,EUR_RUB__TOM,S,100012395809,1959,0,76.145,50000,,
3074,EUR_RUB__TOM,S,100012396084,1962,1,76.1425,50000,,
3075,EUR_RUB__TOM,S,100012404082,1962,0,76.1425,50000,,
3076,EUR_RUB__TOM,S,100012404343,1963,1,76.14,50000,,
3077,EURUSD000TOM,B,100012420643,1964,1,1.2011,1000000,,
3078,EURUSD000TOM,B,100012420668,1843,0,1.20105,1000000,,
3079,EUR_RUB__TOM,B,100012421577,1965,1,76.0325,200000,,
